prix	livraison	etat	retour	memoire	console	manette	cable	nbjeu	edition
49.0	0.0	Occasion	Oui	0	PS2	oui	oui	0.0	non
450.0	20.0	Occasion	Non	0	Xbox	NaN	oui	0.0	oui
79.99	13.1	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
349.0	12.9	Reconditionné par le vendeur	Oui	0	NES	NaN	oui	0.0	non
39.9	3.28	Occasion	Oui	0	Game&Watch	oui	oui	0.0	non
219.0	0.0	Occasion	Oui	0	Wii U	oui	oui	0.0	non
100.0	0.0	Occasion	Non	0	Wii U	NaN	oui	0.0	non
63.9	5.9	Occasion	Oui	NaN	Xbox 360	oui	oui	0.0	non
99.95	0.0	Occasion	Non	0	PS2	NaN	oui	0.0	oui
64.95	30.0	Occasion	Oui	0	Wii	NaN	oui	0.0	non
249.0	19.9	Occasion	Oui	0	SNES	oui	oui	0.0	non
264.62	0.0	Neuf	Non	0	SNES	NaN	oui	0.0	non
99.0	8.95	Occasion	Oui	0	Xbox	oui	oui	0.0	non
98.1	42.3	Occasion	Oui	0	NES	NaN	oui	0.0	non
179.99	11.0	Occasion	Oui	0	DSlite	oui	oui	0.0	non
114.23	0.0	Occasion	Non	0	PS2	oui	oui	0.0	oui
90.0	10.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
120.0	0.0	Occasion	Oui	0	Wii	NaN	oui	0.0	non
238.0	0.0	Occasion	Non	0	N64	oui	oui	0.0	non
199.9	17.98	Occasion	Oui	NaN	PS3	oui	oui	0.0	non
199.95	15.0	Occasion	Oui	0	PSP	NaN	oui	0.0	non
229.0	6.0	Occasion	Non	0	3DS XL	NaN	oui	0.0	non
149.87	0.0	Occasion	Oui	0	Mega Drive	oui	oui	1.0	oui
299.9	39.99	Neuf	Oui	0	Nintendo Mini	oui	oui	0.0	non
79.0	14.0	Reconditionné par le vendeur	Non	0	Nintendo Mini	NaN	oui	0.0	non
55.0	29.0	Occasion	Non	0	Mega Drive	oui	oui	0.0	non
50.0	9.0	Pour pièces détachées/ne fonctionne pas	Non	0	3DS	NaN	oui	0.0	non
85.67	0.0	Occasion	Non	0	PS2 slim	NaN	oui	0.0	non
265.5	0.0	Occasion	Non	0	PS2 slim	oui	oui	8.0	non
35.0	44.9	Pour pièces détachées/ne fonctionne pas	Oui	40.0	PS3	NaN	oui	0.0	non
150.0	9.5	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
499.0	69.99	Occasion	Non	0	Master System	oui	oui	0.0	non
85.9	3.9	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
47.78	0.0	Occasion	Non	NaN	Xbox 360	NaN	oui	0.0	non
142.79	0.0	Occasion	Non	0	PS2	NaN	oui	0.0	oui
49.99	4.0	Occasion	Oui	0	DSi	NaN	oui	0.0	non
150.0	5.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSi	NaN	oui	0.0	non
135.0	19.9	Occasion	Oui	0	Mega Drive II	oui	oui	0.0	non
399.0	49.9	Occasion	Non	120.0	Xbox 360	oui	oui	0.0	oui
26.39	21.11	Occasion	Oui	0	NES	oui	oui	0.0	non
499.0	35.0	Neuf	Oui	0	SNES	NaN	oui	0.0	non
35.0	44.99	Pour pièces détachées/ne fonctionne pas	Oui	4.0	Xbox 360s	NaN	oui	0.0	non
15.0	20.0	Pour pièces détachées/ne fonctionne pas	Non	0	PS1	NaN	oui	0.0	non
260.0	6.5	Occasion	Non	0	SNES	oui	oui	10.0	non
250.0	30.0	Occasion	Non	0	Atari 2600	NaN	oui	0.0	non
39.8	6.99	Occasion	Oui	NaN	PS3	NaN	oui	3.0	non
60.0	15.0	Occasion	Non	0	NES	NaN	oui	0.0	non
7.43	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	Wii U	NaN	oui	0.0	non
52.99	19.4	Occasion	Non	0	SNES	NaN	oui	0.0	non
19.9	4.78	Occasion	Oui	0	PS1	oui	oui	0.0	non
125.0	3.95	Occasion	Non	0	3DS	NaN	oui	0.0	non
169.0	15.0	Occasion	Oui	0	PSP	NaN	oui	7.0	non
85.68	0.0	Occasion	Non	0	SNES	NaN	oui	0.0	non
34.99	6.7	Occasion	Non	0	Wii	oui	oui	0.0	non
55.0	15.0	Pour pièces détachées/ne fonctionne pas	Oui	0	GBA	NaN	oui	0.0	non
104.9	8.95	Occasion	Oui	0	SNES	oui	oui	3.0	non
142.79	0.0	Occasion	Non	0	PS2	NaN	oui	0.0	oui
159.99	8.75	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
99.9	17.0	Neuf	Oui	0	Neo-Geo AES	NaN	oui	40.0	oui
1150.0	50.0	Occasion	Non	0	NES	NaN	oui	0.0	non
549.0	15.0	Occasion	Non	0	SNES	NaN	oui	0.0	non
29.99	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSlite	NaN	oui	0.0	non
29.9	7.28	Occasion	Oui	0	Switch	oui	oui	0.0	non
29.99	4.8	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	oui	non	0.0	non
75.9	3.9	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
250.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
250.0	9.5	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
49.99	20.0	Occasion	Oui	0	DSlite	oui	oui	0.0	non
194.69	0.0	Reconditionné par le vendeur	Non	0	NES	oui	oui	0.0	non
144.9	10.0	Occasion	Oui	0	WonderSwan	NaN	oui	0.0	non
11.9	0.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
89.99	40.0	Occasion	Oui	0	Xbox	NaN	oui	0.0	non
39.95	15.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	PS3 ultra slim	NaN	oui	0.0	non
71.4	0.0	Occasion	Non	0	Game cube	NaN	oui	0.0	non
29.9	7.28	Occasion	Oui	0	PS1	oui	oui	0.0	non
1299.99	16.0	Occasion	Oui	0	Mega Drive II	NaN	oui	0.0	non
13.27	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	Wii	NaN	oui	0.0	non
99.9	7.9	Occasion	Oui	0	SNES	oui	oui	0.0	non
199.0	10.0	Neuf	Non	0	Game&Watch	NaN	oui	0.0	non
580.0	25.0	Neuf	Non	0	Switch	NaN	oui	0.0	non
80.0	9.5	Occasion	Oui	0	SNES	NaN	oui	0.0	non
50.0	9.5	Occasion	Oui	0	SNES	NaN	oui	0.0	non
500.0	50.0	Occasion	Non	0	Saturn	NaN	oui	0.0	non
90.0	9.5	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
59.9	7.28	Occasion	Oui	0	SNES	oui	oui	0.0	non
11.9	0.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
119.99	16.0	Occasion	Oui	0	Mega Drive II	NaN	oui	0.0	non
297.49	0.0	Occasion	Non	0	PS2	oui	oui	0.0	non
884.99	0.0	Occasion	Non	0	Atari 2600	oui	oui	0.0	non
49.99	25.5	Occasion	Oui	0	PS1	NaN	oui	0.0	non
69.99	5.0	Occasion	Oui	0	Wii	oui	oui	2.0	non
80.0	20.0	Occasion	Non	0	PSP	NaN	oui	0.0	non
120.0	0.0	Occasion	Oui	0	PS2 slim	oui	oui	0.0	non
221.24	0.0	Neuf	Non	0	SNES	NaN	oui	0.0	non
45.0	5.95	Pour pièces détachées/ne fonctionne pas	Non	0	Intellivision	oui	oui	0.0	non
49.9	3.28	Occasion	Oui	0	NES	oui	oui	0.0	non
44.9	0.0	Occasion	Oui	NaN	Xbox One S	oui	oui	0.0	non
1769.12	0.0	Occasion	Non	0	Neo-Geo AES	oui	oui	0.0	non
47.59	0.0	Occasion	Non	0	PS1	oui	oui	0.0	non
499.9	19.98	Occasion	Oui	NaN	PS3	oui	oui	0.0	non
49.99	40.0	Occasion	Non	0	Wii	oui	oui	0.0	non
199.0	11.99	Reconditionné par le vendeur	Oui	0	Atari 2600	oui	oui	0.0	non
150.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
356.99	0.0	Occasion	Non	0	Master System II	NaN	oui	0.0	non
299.9	11.98	Occasion	Oui	0	PSP	oui	oui	0.0	non
265.0	5.0	Occasion	Non	0	Game Boy	oui	oui	0.0	non
29.0	5.0	Occasion	Oui	0	Nintendo Mini	NaN	oui	0.0	non
410.0	25.0	Neuf	Non	0	Game Boy Color	NaN	oui	0.0	non
54.9	24.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	oui
650.0	0.0	Occasion	Non	NaN	PS4	NaN	oui	0.0	oui
49.9	4.0	Occasion	Oui	0	SNES	oui	non	0.0	non
40.0	4.25	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
90.0	10.0	Occasion	Non	NaN	PS3	oui	oui	0.0	non
105.31	0.0	Occasion	Non	0	PS2	oui	oui	11.0	non
30.0	9.5	Occasion	Oui	0	SNES	NaN	oui	0.0	non
99.0	37.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
85.68	0.0	Occasion	Non	0	Game Boy	NaN	oui	0.0	non
389.0	9.99	Neuf	Oui	0	Switch	oui	oui	0.0	non
79.99	4.55	Occasion	Non	0	3DS	NaN	oui	0.0	non
139.0	12.0	Occasion	Oui	0	Game cube	NaN	oui	0.0	non
150.0	0.0	Occasion	Non	0	N64	oui	oui	0.0	non
269.0	21.5	Occasion	Non	0	Mega Drive	NaN	oui	0.0	non
353.96	0.0	Occasion	Non	0	NES	NaN	oui	0.0	oui
49.9	0.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
30.0	9.5	Occasion	Oui	0	SNES	oui	oui	0.0	non
85.67	0.0	Occasion	Non	0	PS2	NaN	oui	0.0	oui
50.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
99.95	13.0	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
119.99	16.0	Reconditionné par le vendeur	Oui	0	Master System II	NaN	oui	3.0	non
89.9	10.78	Occasion	Oui	0	Switch	oui	oui	0.0	non
103.54	0.0	Neuf	Non	0	PS mini	NaN	oui	0.0	non
149.0	0.0	Occasion	Oui	0	Xbox	oui	oui	0.0	non
60.0	15.0	Occasion	Non	0	Game Boy	NaN	oui	0.0	non
176.96	0.0	Occasion	Non	0	NES	oui	oui	0.0	non
325.0	9.5	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
129.9	15.98	Occasion	Oui	NaN	PS3	oui	oui	0.0	oui
114.17	0.0	Reconditionné par le vendeur	Non	0	NES	NaN	oui	0.0	non
150.0	9.99	Occasion	Oui	0	Wii	NaN	oui	0.0	non
85.67	0.0	Occasion	Non	0	PS2 slim	NaN	oui	0.0	non
71.4	0.0	Occasion	Non	0	DSlite	NaN	oui	0.0	non
27.59	29.99	Occasion	Oui	0	SNES	NaN	oui	0.0	non
49.9	20.0	Occasion	Non	0	DSlite	oui	oui	0.0	non
35.0	15.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Switch	oui	oui	0.0	non
50.0	9.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
35.0	9.5	Occasion	Oui	0	SNES	NaN	oui	0.0	non
59.48	0.0	Occasion	Oui	120.0	Xbox 360	oui	oui	0.0	non
25.0	9.5	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
60.0	7.0	Occasion	Non	0	DSlite	NaN	oui	4.0	non
19.9	4.78	Occasion	Oui	0	PS1	oui	oui	0.0	non
599.99	19.99	Neuf	Oui	0	Switch	oui	oui	0.0	oui
199.99	0.0	Occasion	Oui	0	PS1	NaN	oui	0.0	non
199.95	0.0	Occasion	Non	500.0	PS3 ultra slim	oui	oui	0.0	non
200.0	3.95	Occasion	Oui	0	SNES	NaN	oui	0.0	non
128.51	0.0	Occasion	Non	0	PS2	oui	oui	0.0	non
226.1	0.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
53.09	0.0	Occasion	Non	4.0	Xbox 360s	oui	oui	0.0	non
125.0	15.0	Occasion	Non	NaN	PS3	oui	oui	0.0	non
59.99	11.99	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
314.0	38.99	Occasion	Non	0	SNES	NaN	oui	0.0	non
139.0	7.9	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
221.25	0.0	Occasion	Non	0	DSlite	oui	oui	18.0	non
100.0	30.0	Occasion	Non	0	PS2 slim	NaN	oui	0.0	non
575.25	0.0	Occasion	Non	1000.0	PS4 PRO	oui	oui	0.0	oui
200.0	9.5	Occasion	Oui	0	NES	NaN	oui	0.0	non
399.95	16.0	Occasion	Oui	0	Saturn	NaN	oui	0.0	non
45.0	8.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
99.0	8.0	Occasion	Oui	0	Game cube	oui	oui	0.0	non
29.99	21.11	Occasion	Oui	0	NES	oui	oui	0.0	non
129.9	20.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
130.0	4.27	Occasion	Non	0	2DS	NaN	oui	4.0	non
349.99	0.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
180.0	20.0	Reconditionné par le vendeur	Non	0	PS2 slim	NaN	oui	0.0	non
699.0	20.0	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
20.0	5.0	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	oui	non	0.0	non
95.0	15.0	Pour pièces détachées/ne fonctionne pas	Non	0	Mega Drive	oui	oui	4.0	non
129.99	40.0	Occasion	Oui	0	Xbox	oui	oui	0.0	non
39.99	4.35	Pour pièces détachées/ne fonctionne pas	Oui	0	Atari 2600	NaN	oui	0.0	non
299.9	15.98	Occasion	Oui	0	Game cube	oui	oui	0.0	non
132.74	0.0	Occasion	Non	0	PS1	oui	oui	0.0	non
100.0	4.99	Occasion	Oui	0	Game Boy	NaN	oui	0.0	non
99.0	25.0	Occasion	Non	0	Game Boy	NaN	oui	0.0	non
69.9	20.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	non
139.0	0.0	Occasion	Oui	0	Wii	NaN	oui	0.0	non
71.4	0.0	Reconditionné par le vendeur	Non	0	DSi	NaN	oui	0.0	non
123.02	0.0	Neuf	Non	0	NGP	NaN	oui	0.0	non
49.8	6.99	Reconditionné par le vendeur	Oui	0	Wii U	NaN	oui	0.0	non
39.9	19.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Game cube	oui	oui	0.0	non
159.9	17.98	Occasion	Oui	0	Wii	oui	oui	0.0	non
59.0	15.95	Occasion	Non	120.0	Xbox 360	NaN	oui	3.0	non
25.0	4.25	Occasion	Oui	0	PS1	NaN	oui	0.0	non
47.6	0.0	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
128.51	0.0	Occasion	Non	0	PS2 slim	NaN	oui	0.0	oui
55.0	39.0	Occasion	Non	0	PS2	oui	oui	0.0	non
70.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
380.0	25.0	Occasion	Non	0	Wii U	oui	oui	0.0	non
70.0	9.5	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
178.5	0.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
169.0	10.0	Occasion	Non	0	Atari 2600	oui	oui	15.0	non
55.0	15.0	Reconditionné par le vendeur	Non	0	Mega Drive II	NaN	oui	0.0	non
179.99	19.95	Occasion	Oui	0	NGPC	oui	oui	0.0	non
300.0	40.0	Occasion	Non	0	PS2	oui	oui	0.0	non
30.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	NaN	Xbox 360	NaN	oui	0.0	non
95.2	0.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
44.99	12.0	Neuf	Oui	0	Wii U	NaN	oui	0.0	non
239.0	29.99	Occasion	Oui	0	NES	NaN	oui	0.0	non
125.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
28.9	6.0	Neuf	Oui	0	Game&Watch	NaN	oui	0.0	non
229.95	50.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
100.0	9.5	Occasion	Oui	0	Mega Drive	NaN	oui	0.0	non
89.0	15.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Switch	oui	oui	0.0	non
132.55	0.0	Occasion	Non	0	Xbox	oui	oui	7.0	non
265.5	0.0	Occasion	Non	0	PS2	oui	oui	0.0	non
25.0	18.0	Occasion	Non	0	Master System II	NaN	oui	0.0	non
99.99	13.0	Occasion	Oui	NaN	Xbox 360s	oui	oui	0.0	non
25.0	4.25	Occasion	Oui	NaN	Xbox 360	NaN	oui	0.0	non
25.0	9.5	Occasion	Oui	0	SNES	NaN	oui	0.0	non
119.47	0.0	Occasion	Non	NaN	Xbox 360	NaN	oui	0.0	non
299.99	34.99	Neuf	Non	0	Switch	NaN	oui	0.0	oui
128.51	0.0	Occasion	Non	0	PS2	NaN	oui	0.0	oui
221.25	0.0	Neuf	Non	0	NES	oui	oui	0.0	non
71.4	0.0	Occasion	Non	0	DSlite	NaN	oui	0.0	non
129.0	20.0	Occasion	Non	0	Nintendo Mini	NaN	oui	0.0	non
110.61	0.0	Occasion	Non	0	3DS	NaN	oui	0.0	non
30.0	15.0	Reconditionné par le vendeur	Non	0	PS1	oui	oui	0.0	non
13.27	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	Xbox	NaN	oui	0.0	non
29.0	20.0	Neuf	Non	0	Switch	NaN	oui	0.0	non
69.0	15.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Switch	oui	oui	0.0	non
44.9	7.28	Occasion	Oui	0	PS1	oui	oui	0.0	non
1500.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
229.9	17.98	Occasion	Oui	0	PS2	oui	oui	0.0	non
35.7	0.0	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
35.7	0.0	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
149.99	0.0	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
138.06	0.0	Occasion	Non	0	N64	oui	oui	4.0	non
169.0	11.0	Neuf	Non	0	NES	NaN	oui	0.0	non
25.0	9.5	Occasion	Oui	0	SNES	NaN	oui	0.0	non
150.0	60.0	Pour pièces détachées/ne fonctionne pas	Non	0	SNES	oui	oui	0.0	non
39.95	12.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
150.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
28.0	4.25	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
125.0	0.0	Occasion	Oui	60.0	Xbox 360	oui	oui	0.0	non
189.9	10.0	Occasion	Oui	0	Saturn	oui	oui	0.0	non
28.79	21.11	Occasion	Oui	0	NES	oui	oui	0.0	non
450.0	14.0	Occasion	Non	NaN	PS4 PRO	oui	oui	0.0	oui
159.9	7.99	Reconditionné par le vendeur	Oui	0	Game Boy	NaN	oui	0.0	non
35.99	23.99	Occasion	Oui	0	Game cube	oui	oui	0.0	non
59.49	0.0	Occasion	Non	0	PS1	oui	oui	0.0	non
44.9	0.0	Occasion	Oui	0	N64	oui	non	0.0	non
26.5	0.0	Neuf	Non	0	Switch	NaN	oui	0.0	non
350.0	14.99	Occasion	Non	0	Game&Watch	NaN	oui	0.0	non
189.99	0.0	Occasion	Oui	0	PS1	NaN	oui	0.0	non
198.0	12.0	Occasion	Oui	0	PSP	NaN	oui	0.0	oui
89.0	7.0	Occasion	Oui	0	Game Gear	NaN	oui	0.0	oui
149.0	9.0	Occasion	Non	0	PSP	NaN	oui	0.0	non
250.0	18.7	Occasion	Non	0	Atari 2600	NaN	oui	0.0	non
25.0	14.0	Occasion	Non	0	NES	NaN	oui	0.0	non
35.0	4.25	Occasion	Oui	0	PS1	NaN	oui	0.0	non
250.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
99.0	13.99	Occasion	Non	0	NES	NaN	oui	0.0	non
245.59	12.5	Neuf	Oui	0	Switch lite	oui	oui	0.0	non
120.0	6.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSi	NaN	oui	0.0	non
35.0	44.99	Pour pièces détachées/ne fonctionne pas	Oui	4.0	Xbox 360s	NaN	oui	0.0	non
55.1	0.0	Neuf	Oui	NaN	PS3	NaN	oui	0.0	non
139.99	16.0	Reconditionné par le vendeur	Oui	0	Master System II	oui	oui	0.0	non
99.99	29.99	Occasion	Non	0	PS2	oui	oui	0.0	non
200.0	60.0	Pour pièces détachées/ne fonctionne pas	Non	0	NES	oui	oui	0.0	non
179.0	18.99	Occasion	Oui	120.0	Xbox 360	oui	oui	24.0	non
152.65	0.0	Occasion	Non	NaN	Xbox 360	NaN	oui	1.0	non
125.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
19.99	4.8	Pour pièces détachées/ne fonctionne pas	Oui	0	PS1	oui	non	0.0	non
140.0	11.0	Reconditionné par le vendeur	Non	160.0	PS3 slim	NaN	oui	0.0	non
1671.66	0.0	Neuf	Non	0	PS5 digital	NaN	oui	0.0	non
499.0	0.0	Occasion	Oui	0	DSlite	NaN	oui	0.0	oui
50.0	4.25	Occasion	Oui	0	NES	NaN	oui	0.0	non
249.99	24.4	Occasion	Non	0	Game Gear	NaN	oui	0.0	non
90.0	35.0	Occasion	Non	NaN	Xbox 360	NaN	oui	0.0	non
100.0	0.0	Occasion	Oui	0	Mega Drive II	oui	oui	0.0	non
43.99	13.4	Occasion	Non	0	Mega Drive	oui	oui	0.0	non
79.99	10.5	Occasion	Oui	0	NES	oui	oui	0.0	non
49.8	6.99	Reconditionné par le vendeur	Oui	0	Wii U	oui	oui	0.0	non
29.73	0.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Xbox	oui	oui	0.0	non
35.7	0.0	Occasion	Oui	0	Wii	NaN	oui	0.0	non
159.99	16.0	Occasion	Oui	0	N64	NaN	oui	0.0	non
300.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
25.0	10.0	Occasion	Oui	0	Game Boy Color	NaN	oui	0.0	non
37.0	4.25	Occasion	Oui	0	Dreamcast	NaN	oui	0.0	non
250.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
95.0	25.0	Occasion	Oui	120.0	PS3 slim	NaN	oui	0.0	non
299.95	30.0	Occasion	Oui	0	NES	NaN	oui	0.0	non
142.79	0.0	Pour pièces détachées/ne fonctionne pas	Non	0	Game Gear	NaN	oui	4.0	non
125.0	9.99	Reconditionné par le vendeur	Oui	0	Wii	NaN	oui	0.0	non
419.0	9.99	Neuf	Oui	0	Switch	oui	oui	0.0	non
35.0	14.0	Occasion	Non	0	Neo-Geo AES	NaN	oui	0.0	non
80.0	4.25	Occasion	Oui	0	PS1	NaN	oui	0.0	non
35.99	27.59	Occasion	Oui	0	N64	NaN	oui	0.0	non
70.0	20.0	Neuf	Non	0	PS1	NaN	oui	0.0	non
59.0	9.0	Occasion	Non	0	DSi	NaN	oui	0.0	non
265.49	0.0	Occasion	Non	0	Wii	NaN	oui	0.0	non
259.99	15.51	Occasion	Non	0	Game cube	NaN	oui	0.0	non
136.85	0.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
110.62	0.0	Pour pièces détachées/ne fonctionne pas	Non	NaN	PS3 slim	NaN	oui	0.0	non
40.0	20.0	Neuf	Non	0	Game&Watch	NaN	oui	3.0	non
95.0	3.95	Occasion	Oui	0	SNES	oui	oui	0.0	non
40.0	4.25	Occasion	Oui	0	NES	NaN	oui	0.0	non
32.0	13.5	Occasion	Non	0	PS1	NaN	oui	0.0	non
150.0	5.0	Pour pièces détachées/ne fonctionne pas	Oui	0	DSi	NaN	oui	0.0	non
89.24	0.0	Occasion	Oui	0	PSP	oui	oui	0.0	non
75.0	3.95	Occasion	Oui	0	3DS	NaN	oui	0.0	non
35.0	4.25	Occasion	Oui	0	Xbox	NaN	oui	0.0	non
250.0	20.0	Occasion	Non	0	Game Gear	NaN	oui	0.0	non
16.79	11.99	Pour pièces détachées/ne fonctionne pas	Oui	0	SNES	NaN	oui	0.0	non
149.0	15.0	Occasion	Oui	0	Switch	oui	oui	0.0	non
25.0	18.0	Occasion	Non	0	Master System II	NaN	oui	0.0	non
129.99	16.0	Occasion	Oui	0	Mega Drive	oui	oui	0.0	non
40.0	20.5	Occasion	Non	0	Wii	NaN	oui	1.0	non
1327.49	0.0	Neuf	Non	0	Switch	NaN	oui	0.0	non
50.0	4.25	Occasion	Oui	0	PS2	NaN	oui	0.0	non
50.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
300.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
109.38	0.0	Reconditionné par le vendeur	Oui	0	Game Boy Color	NaN	oui	0.0	non
59.49	0.0	Occasion	Oui	0	Wii	oui	oui	0.0	non
169.0	11.0	Neuf	Non	0	NES	NaN	oui	0.0	non
25.0	9.5	Occasion	Oui	0	PS1	NaN	oui	0.0	non
71.4	0.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
75.0	11.6	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
109.38	0.0	Reconditionné par le vendeur	Oui	0	Game Boy Color	NaN	oui	0.0	non
99.9	9.99	Neuf	Oui	0	Neo-Geo AES	oui	oui	0.0	non
380.54	0.0	Neuf	Non	0	Switch	NaN	oui	0.0	oui
30.0	12.0	Occasion	Non	0	Nintendo Mini	NaN	oui	0.0	non
49.9	15.0	Pour pièces détachées/ne fonctionne pas	Non	0	Xbox	oui	oui	0.0	non
53.55	0.0	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
327.25	0.0	Occasion	Oui	0	SNES	oui	oui	4.0	non
50.0	4.25	Occasion	Oui	0	DSi XL	NaN	oui	0.0	non
50.0	4.25	Occasion	Oui	0	DSi XL	NaN	oui	0.0	non
459.0	9.99	Neuf	Oui	0	Switch	oui	oui	0.0	non
149.99	20.99	Occasion	Non	0	Wii	oui	oui	3.0	non
140.0	9.5	Occasion	Oui	0	Neo-Geo AES	NaN	oui	0.0	non
113.37	0.0	Reconditionné par le vendeur	Oui	0	Game Boy Color	NaN	oui	0.0	non
75.0	3.95	Occasion	Oui	0	3DS	NaN	oui	0.0	oui
69.9	7.9	Occasion	Oui	0	Game&Watch	NaN	oui	0.0	non
59.0	15.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Switch	oui	oui	0.0	non
59.0	15.0	Pour pièces détachées/ne fonctionne pas	Oui	0	Switch	oui	oui	0.0	non
144.95	25.95	Occasion	Oui	0	PS2	oui	oui	0.0	non
399.95	16.0	Reconditionné par le vendeur	Oui	0	Saturn	NaN	oui	0.0	oui
35.99	0.0	Occasion	Oui	0	SNES	NaN	oui	0.0	non
123.88	0.0	Occasion	Non	0	PSP	NaN	oui	3.0	non
235.0	4.25	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
239.99	14.99	Occasion	Non	0	SNES	oui	oui	3.0	non
450.0	18.0	Occasion	Oui	0	Saturn	oui	non	0.0	non
49.9	5.9	Occasion	Oui	0	PS1	NaN	oui	0.0	non
25.98	19.9	Occasion	Oui	NaN	Xbox One	NaN	oui	0.0	non
99.0	8.0	Reconditionné par le vendeur	Oui	0	Game cube	oui	oui	0.0	non
85.0	4.25	Occasion	Oui	0	PS1	NaN	oui	0.0	non
30.0	4.25	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
149.0	15.0	Occasion	Oui	0	Switch	oui	oui	0.0	non
99.99	13.4	Occasion	Non	0	NES	NaN	oui	0.0	non
55.0	4.25	Occasion	Oui	0	PS1	NaN	oui	0.0	non
25.0	4.25	Occasion	Oui	0	PS2 slim	NaN	oui	0.0	non
149.99	16.0	Occasion	Oui	0	Mega Drive II	oui	oui	0.0	non
